"unit";"sex";"age";"isced11";"geo";"X2014"
"THS";"M";"Y25-64";"ED3_4";"CY0";67.1
"THS";"M";"Y25-64";"ED3_4";"CY00";67.1
"THS";"M";"Y25-64";"ED3_4";"CZ";1925.7
"THS";"M";"Y25-64";"ED3_4";"CZ0";1925.7
"THS";"M";"Y25-64";"ED3_4";"CZ01";185.8
"THS";"M";"Y25-64";"ED3_4";"CZ02";246.9
"THS";"M";"Y25-64";"ED3_4";"CZ03";242.6
"THS";"M";"Y25-64";"ED3_4";"CZ04";209.2
"THS";"M";"Y25-64";"ED3_4";"CZ05";287.4
"THS";"M";"Y25-64";"ED3_4";"CZ06";305.9
"THS";"M";"Y25-64";"ED3_4";"CZ07";226.6
"THS";"M";"Y25-64";"ED3_4";"CZ08";221.4
"THS";"M";"Y25-64";"ED3_4";"DE";10766.7
"THS";"M";"Y25-64";"ED3_4";"DE1";1335
"THS";"M";"Y25-64";"ED3_4";"DE11";489.9
"THS";"M";"Y25-64";"ED3_4";"DE12";327.1
"THS";"M";"Y25-64";"ED3_4";"DE13";292.2
"THS";"M";"Y25-64";"ED3_4";"DE14";225.9
"THS";"M";"Y25-64";"ED3_4";"DE2";1712.1
"THS";"M";"Y25-64";"ED3_4";"DE21";549.7
"THS";"M";"Y25-64";"ED3_4";"DE22";188.2
"THS";"M";"Y25-64";"ED3_4";"DE23";158.5
"THS";"M";"Y25-64";"ED3_4";"DE24";149.7
"THS";"M";"Y25-64";"ED3_4";"DE25";226.7
"THS";"M";"Y25-64";"ED3_4";"DE26";184.9
"THS";"M";"Y25-64";"ED3_4";"DE27";254.5
"THS";"M";"Y25-64";"ED3_4";"DE3";379.4
"THS";"M";"Y25-64";"ED3_4";"DE30";379.4
"THS";"M";"Y25-64";"ED3_4";"DE4";376.3
"THS";"M";"Y25-64";"ED3_4";"DE40";376.3
"THS";"M";"Y25-64";"ED3_4";"DE5";81.1
"THS";"M";"Y25-64";"ED3_4";"DE50";81.1
"THS";"M";"Y25-64";"ED3_4";"DE6";216
"THS";"M";"Y25-64";"ED3_4";"DE60";216
"THS";"M";"Y25-64";"ED3_4";"DE7";747
"THS";"M";"Y25-64";"ED3_4";"DE71";443.3
"THS";"M";"Y25-64";"ED3_4";"DE72";133.3
"THS";"M";"Y25-64";"ED3_4";"DE73";170.4
"THS";"M";"Y25-64";"ED3_4";"DE8";244.1
"THS";"M";"Y25-64";"ED3_4";"DE80";244.1
"THS";"M";"Y25-64";"ED3_4";"DE9";1092.8
"THS";"M";"Y25-64";"ED3_4";"DE91";198.6
"THS";"M";"Y25-64";"ED3_4";"DE92";287.9
"THS";"M";"Y25-64";"ED3_4";"DE93";240.6
"THS";"M";"Y25-64";"ED3_4";"DE94";365.7
"THS";"M";"Y25-64";"ED3_4";"DEA";2210.8
"THS";"M";"Y25-64";"ED3_4";"DEA1";622.9
"THS";"M";"Y25-64";"ED3_4";"DEA2";501.9
"THS";"M";"Y25-64";"ED3_4";"DEA3";338.6
"THS";"M";"Y25-64";"ED3_4";"DEA4";273.3
"THS";"M";"Y25-64";"ED3_4";"DEA5";474
"THS";"M";"Y25-64";"ED3_4";"DEB";532.6
"THS";"M";"Y25-64";"ED3_4";"DEB1";206.2
"THS";"M";"Y25-64";"ED3_4";"DEB2";75
"THS";"M";"Y25-64";"ED3_4";"DEB3";251.3
"THS";"M";"Y25-64";"ED3_4";"DEC";133.5
"THS";"M";"Y25-64";"ED3_4";"DEC0";133.5
"THS";"M";"Y25-64";"ED3_4";"DED";608.1
"THS";"M";"Y25-64";"ED3_4";"DED2";227.2
"THS";"M";"Y25-64";"ED3_4";"DED4";234.1
"THS";"M";"Y25-64";"ED3_4";"DED5";146.8
"THS";"M";"Y25-64";"ED3_4";"DEE";356
"THS";"M";"Y25-64";"ED3_4";"DEE0";356
"THS";"M";"Y25-64";"ED3_4";"DEF";388.7
"THS";"M";"Y25-64";"ED3_4";"DEF0";388.7
"THS";"M";"Y25-64";"ED3_4";"DEG";353
"THS";"M";"Y25-64";"ED3_4";"DEG0";353
"THS";"M";"Y25-64";"ED3_4";"DK";556.2
"THS";"M";"Y25-64";"ED3_4";"DK0";556.2
"THS";"M";"Y25-64";"ED3_4";"DK01";143.5
"THS";"M";"Y25-64";"ED3_4";"DK02";91.6
"THS";"M";"Y25-64";"ED3_4";"DK03";124.2
"THS";"M";"Y25-64";"ED3_4";"DK04";133.2
"THS";"M";"Y25-64";"ED3_4";"DK05";63.7
"THS";"M";"Y25-64";"ED3_4";"EE";168.5
"THS";"M";"Y25-64";"ED3_4";"EE0";168.5
"THS";"M";"Y25-64";"ED3_4";"EE00";168.5
"THS";"M";"Y25-64";"ED3_4";"EL";772.7
"THS";"M";"Y25-64";"ED3_4";"EL3";292.6
"THS";"M";"Y25-64";"ED3_4";"EL30";292.6
"THS";"M";"Y25-64";"ED3_4";"EL4";85.9
"THS";"M";"Y25-64";"ED3_4";"EL41";14.4
"THS";"M";"Y25-64";"ED3_4";"EL42";28.3
"THS";"M";"Y25-64";"ED3_4";"EL43";43.1
"THS";"M";"Y25-64";"ED3_4";"EL5";197.4
"THS";"M";"Y25-64";"ED3_4";"EL51";33.3
"THS";"M";"Y25-64";"ED3_4";"EL52";126.6
"THS";"M";"Y25-64";"ED3_4";"EL53";16.9
"THS";"M";"Y25-64";"ED3_4";"EL54";20.6
"THS";"M";"Y25-64";"ED3_4";"EL6";196.8
"THS";"M";"Y25-64";"ED3_4";"EL61";51.5
"THS";"M";"Y25-64";"ED3_4";"EL62";17.2
"THS";"M";"Y25-64";"ED3_4";"EL63";41.9
"THS";"M";"Y25-64";"ED3_4";"EL64";42.4
"THS";"M";"Y25-64";"ED3_4";"EL65";43.8
"THS";"M";"Y25-64";"ED3_4";"ES";2074
"THS";"M";"Y25-64";"ED3_4";"ES1";181.1
"THS";"M";"Y25-64";"ED3_4";"ES11";107.7
"THS";"M";"Y25-64";"ED3_4";"ES12";42.1
"THS";"M";"Y25-64";"ED3_4";"ES13";31.2
"THS";"M";"Y25-64";"ED3_4";"ES2";216.2
"THS";"M";"Y25-64";"ED3_4";"ES21";97.7
"THS";"M";"Y25-64";"ED3_4";"ES22";31.7
"THS";"M";"Y25-64";"ED3_4";"ES23";16.9
"THS";"M";"Y25-64";"ED3_4";"ES24";69.9
"THS";"M";"Y25-64";"ED3_4";"ES3";320.8
"THS";"M";"Y25-64";"ED3_4";"ES30";320.8
"THS";"M";"Y25-64";"ED3_4";"ES4";248.2
"THS";"M";"Y25-64";"ED3_4";"ES41";123.4
"THS";"M";"Y25-64";"ED3_4";"ES42";89.9
"THS";"M";"Y25-64";"ED3_4";"ES43";34.9
"THS";"M";"Y25-64";"ED3_4";"ES5";629.8
"THS";"M";"Y25-64";"ED3_4";"ES51";339.4
"THS";"M";"Y25-64";"ED3_4";"ES52";227.5
"THS";"M";"Y25-64";"ED3_4";"ES53";62.8
"THS";"M";"Y25-64";"ED3_4";"ES6";384
"THS";"M";"Y25-64";"ED3_4";"ES61";312.2
"THS";"M";"Y25-64";"ED3_4";"ES62";62.2
"THS";"M";"Y25-64";"ED3_4";"ES63";5.8
"THS";"M";"Y25-64";"ED3_4";"ES64";3.8
"THS";"M";"Y25-64";"ED3_4";"ES7";94
"THS";"M";"Y25-64";"ED3_4";"ES70";94
"THS";"M";"Y25-64";"ED3_4";"FI";523.5
"THS";"M";"Y25-64";"ED3_4";"FI1";520.2
"THS";"M";"Y25-64";"ED3_4";"FI19";134.8
"THS";"M";"Y25-64";"ED3_4";"FI1B";140.5
"THS";"M";"Y25-64";"ED3_4";"FI1C";115.6
"THS";"M";"Y25-64";"ED3_4";"FI1D";129.4
"THS";"M";"Y25-64";"ED3_4";"FI2";3.2
"THS";"M";"Y25-64";"ED3_4";"FI20";3.2
"THS";"M";"Y25-64";"ED3_4";"FR";5818.8
"THS";"M";"Y25-64";"ED3_4";"FR1";869.9
"THS";"M";"Y25-64";"ED3_4";"FR10";869.9
"THS";"M";"Y25-64";"ED3_4";"FR2";1013.5
"THS";"M";"Y25-64";"ED3_4";"FR21";119.1
"THS";"M";"Y25-64";"ED3_4";"FR22";170.7
"THS";"M";"Y25-64";"ED3_4";"FR23";186.6
"THS";"M";"Y25-64";"ED3_4";"FR24";227.8
"THS";"M";"Y25-64";"ED3_4";"FR25";156.2
"THS";"M";"Y25-64";"ED3_4";"FR26";153
"THS";"M";"Y25-64";"ED3_4";"FR3";356.7
"THS";"M";"Y25-64";"ED3_4";"FR30";356.7
"THS";"M";"Y25-64";"ED3_4";"FR4";552.3
"THS";"M";"Y25-64";"ED3_4";"FR41";237.5
"THS";"M";"Y25-64";"ED3_4";"FR42";195
"THS";"M";"Y25-64";"ED3_4";"FR43";119.9
"THS";"M";"Y25-64";"ED3_4";"FR5";899
"THS";"M";"Y25-64";"ED3_4";"FR51";374.1
"THS";"M";"Y25-64";"ED3_4";"FR52";344.9
"THS";"M";"Y25-64";"ED3_4";"FR53";179.9
"THS";"M";"Y25-64";"ED3_4";"FR6";637.1
"THS";"M";"Y25-64";"ED3_4";"FR61";319.6
"THS";"M";"Y25-64";"ED3_4";"FR62";249.8
"THS";"M";"Y25-64";"ED3_4";"FR63";67.8
"THS";"M";"Y25-64";"ED3_4";"FR7";735.1
"THS";"M";"Y25-64";"ED3_4";"FR71";591
"THS";"M";"Y25-64";"ED3_4";"FR72";144.1
"THS";"M";"Y25-64";"ED3_4";"FR8";643.5
"THS";"M";"Y25-64";"ED3_4";"FR81";212.8
"THS";"M";"Y25-64";"ED3_4";"FR82";416.7
"THS";"M";"Y25-64";"ED3_4";"FR83";14
"THS";"M";"Y25-64";"ED3_4";"FRA";111.7
"THS";"M";"Y25-64";"ED3_4";"FRA1";25
"THS";"M";"Y25-64";"ED3_4";"FRA2";21.6
"THS";"M";"Y25-64";"ED3_4";"FRA3";11.3
"THS";"M";"Y25-64";"ED3_4";"FRA4";48.8
"THS";"M";"Y25-64";"ED3_4";"FRA5";5
"THS";"M";"Y25-64";"ED3_4";"HR";523.5
"THS";"M";"Y25-64";"ED3_4";"HR0";523.5
"THS";"M";"Y25-64";"ED3_4";"HR03";178.6
"THS";"M";"Y25-64";"ED3_4";"HR04";344.9
"THS";"M";"Y25-64";"ED3_4";"HU";1355.7
"THS";"M";"Y25-64";"ED3_4";"HU1";370.4
"THS";"M";"Y25-64";"ED3_4";"HU10";370.4
"THS";"M";"Y25-64";"ED3_4";"HU2";458.4
"THS";"M";"Y25-64";"ED3_4";"HU21";175.7
"THS";"M";"Y25-64";"ED3_4";"HU22";158.9
"THS";"M";"Y25-64";"ED3_4";"HU23";123.9
"THS";"M";"Y25-64";"ED3_4";"HU3";526.9
"THS";"M";"Y25-64";"ED3_4";"HU31";153.7
"THS";"M";"Y25-64";"ED3_4";"HU32";197.6
"THS";"M";"Y25-64";"ED3_4";"HU33";175.5
"THS";"M";"Y25-64";"ED3_4";"IE";345.9
"THS";"M";"Y25-64";"ED3_4";"IE0";345.9
"THS";"M";"Y25-64";"ED3_4";"IE01";92.9
"THS";"M";"Y25-64";"ED3_4";"IE02";253.1
"THS";"M";"Y25-64";"ED3_4";"IT";5536
"THS";"M";"Y25-64";"ED3_4";"ITC";1594.9
"THS";"M";"Y25-64";"ED3_4";"ITC1";424.8
"THS";"M";"Y25-64";"ED3_4";"ITC2";11.7
"THS";"M";"Y25-64";"ED3_4";"ITC3";144.4
"THS";"M";"Y25-64";"ED3_4";"ITC4";1014
"THS";"M";"Y25-64";"ED3_4";"ITF";1020
"THS";"M";"Y25-64";"ED3_4";"ITF1";126.9
"THS";"M";"Y25-64";"ED3_4";"ITF2";27.4
"THS";"M";"Y25-64";"ED3_4";"ITF3";403.9
"THS";"M";"Y25-64";"ED3_4";"ITF4";274.3
"THS";"M";"Y25-64";"ED3_4";"ITF5";51
"THS";"M";"Y25-64";"ED3_4";"ITF6";136.4
"THS";"M";"Y25-64";"ED3_4";"ITG";443.9
"THS";"M";"Y25-64";"ED3_4";"ITG1";328.5
"THS";"M";"Y25-64";"ED3_4";"ITG2";115.5
"THS";"M";"Y25-64";"ED3_4";"ITH";1275.7
"THS";"M";"Y25-64";"ED3_4";"ITH1";64.5
"THS";"M";"Y25-64";"ED3_4";"ITH2";63.1
"THS";"M";"Y25-64";"ED3_4";"ITH3";554
"THS";"M";"Y25-64";"ED3_4";"ITH4";132
"THS";"M";"Y25-64";"ED3_4";"ITH5";462.1
"THS";"M";"Y25-64";"ED3_4";"ITI";1201.4
"THS";"M";"Y25-64";"ED3_4";"ITI1";344.8
"THS";"M";"Y25-64";"ED3_4";"ITI2";94.5
"THS";"M";"Y25-64";"ED3_4";"ITI3";157.1
"THS";"M";"Y25-64";"ED3_4";"ITI4";605.1
"THS";"M";"Y25-64";"ED3_4";"LT";334.8
"THS";"M";"Y25-64";"ED3_4";"LT0";334.8
"THS";"M";"Y25-64";"ED3_4";"LT00";334.8
"THS";"M";"Y25-64";"ED3_4";"LU";44
"THS";"M";"Y25-64";"ED3_4";"LU0";44
"THS";"M";"Y25-64";"ED3_4";"LU00";44
"THS";"M";"Y25-64";"ED3_4";"LV";246.7
"THS";"M";"Y25-64";"ED3_4";"LV0";246.7
"THS";"M";"Y25-64";"ED3_4";"LV00";246.7
"THS";"M";"Y25-64";"ED3_4";"MT";24.2
"THS";"M";"Y25-64";"ED3_4";"MT0";24.2
"THS";"M";"Y25-64";"ED3_4";"MT00";24.2
"THS";"M";"Y25-64";"ED3_4";"NL";1548.8
"THS";"M";"Y25-64";"ED3_4";"NL1";175.4
"THS";"M";"Y25-64";"ED3_4";"NL11";55.9
"THS";"M";"Y25-64";"ED3_4";"NL12";68.6
"THS";"M";"Y25-64";"ED3_4";"NL13";50.8
"THS";"M";"Y25-64";"ED3_4";"NL2";341.6
"THS";"M";"Y25-64";"ED3_4";"NL21";112.8
"THS";"M";"Y25-64";"ED3_4";"NL22";188.1
"THS";"M";"Y25-64";"ED3_4";"NL23";40.6
"THS";"M";"Y25-64";"ED3_4";"NL3";689.7
"THS";"M";"Y25-64";"ED3_4";"NL31";96.8
"THS";"M";"Y25-64";"ED3_4";"NL32";238.7
"THS";"M";"Y25-64";"ED3_4";"NL33";315.3
"THS";"M";"Y25-64";"ED3_4";"NL34";38.9
"THS";"M";"Y25-64";"ED3_4";"NL4";342.1
"THS";"M";"Y25-64";"ED3_4";"NL41";230.6
"THS";"M";"Y25-64";"ED3_4";"NL42";111.5
"THS";"M";"Y25-64";"ED3_4";"PL";5322.3
"THS";"M";"Y25-64";"ED3_4";"PL1";1160.3
"THS";"M";"Y25-64";"ED3_4";"PL11";423.2
"THS";"M";"Y25-64";"ED3_4";"PL12";737.1
"THS";"M";"Y25-64";"ED3_4";"PL2";1093.8
"THS";"M";"Y25-64";"ED3_4";"PL21";439.3
"THS";"M";"Y25-64";"ED3_4";"PL22";654.5
"THS";"M";"Y25-64";"ED3_4";"PL3";964.5
"THS";"M";"Y25-64";"ED3_4";"PL31";332
"THS";"M";"Y25-64";"ED3_4";"PL32";283
"THS";"M";"Y25-64";"ED3_4";"PL33";197.3
"THS";"M";"Y25-64";"ED3_4";"PL34";152.2
"THS";"M";"Y25-64";"ED3_4";"PL4";831.5
"THS";"M";"Y25-64";"ED3_4";"PL41";489.3
"THS";"M";"Y25-64";"ED3_4";"PL42";195.6
"THS";"M";"Y25-64";"ED3_4";"PL43";146.6
"THS";"M";"Y25-64";"ED3_4";"PL5";501.2
"THS";"M";"Y25-64";"ED3_4";"PL51";365.4
"THS";"M";"Y25-64";"ED3_4";"PL52";135.7
"THS";"M";"Y25-64";"ED3_4";"PL6";771.1
"THS";"M";"Y25-64";"ED3_4";"PL61";289.4
"THS";"M";"Y25-64";"ED3_4";"PL62";181.8
"THS";"M";"Y25-64";"ED3_4";"PL63";299.9
"THS";"M";"Y25-64";"ED3_4";"PT";478
"THS";"M";"Y25-64";"ED3_4";"PT1";460.8
"THS";"M";"Y25-64";"ED3_4";"PT11";150.9
"THS";"M";"Y25-64";"ED3_4";"PT15";23
"THS";"M";"Y25-64";"ED3_4";"PT16";98.4
"THS";"M";"Y25-64";"ED3_4";"PT17";152.8
"THS";"M";"Y25-64";"ED3_4";"PT18";35.7
"THS";"M";"Y25-64";"ED3_4";"PT2";8
"THS";"M";"Y25-64";"ED3_4";"PT20";8
"THS";"M";"Y25-64";"ED3_4";"PT3";9.3
"THS";"M";"Y25-64";"ED3_4";"PT30";9.3
"THS";"M";"Y25-64";"ED3_4";"RO";2666.6
"THS";"M";"Y25-64";"ED3_4";"RO1";674.3
"THS";"M";"Y25-64";"ED3_4";"RO11";372.3
"THS";"M";"Y25-64";"ED3_4";"RO12";302
"THS";"M";"Y25-64";"ED3_4";"RO2";727.8
"THS";"M";"Y25-64";"ED3_4";"RO21";410.2
"THS";"M";"Y25-64";"ED3_4";"RO22";317.6
"THS";"M";"Y25-64";"ED3_4";"RO3";707
"THS";"M";"Y25-64";"ED3_4";"RO31";429.6
"THS";"M";"Y25-64";"ED3_4";"RO32";277.4
"THS";"M";"Y25-64";"ED3_4";"RO4";557.5
"THS";"M";"Y25-64";"ED3_4";"RO41";270.9
"THS";"M";"Y25-64";"ED3_4";"RO42";286.6
"THS";"M";"Y25-64";"ED3_4";"SE";1091.8
"THS";"M";"Y25-64";"ED3_4";"SE1";398.7
"THS";"M";"Y25-64";"ED3_4";"SE11";215.1
"THS";"M";"Y25-64";"ED3_4";"SE12";183.6
"THS";"M";"Y25-64";"ED3_4";"SE2";467.3
"THS";"M";"Y25-64";"ED3_4";"SE21";99.7
"THS";"M";"Y25-64";"ED3_4";"SE22";147.3
"THS";"M";"Y25-64";"ED3_4";"SE23";220.3
"THS";"M";"Y25-64";"ED3_4";"SE3";225.9
"THS";"M";"Y25-64";"ED3_4";"SE31";108.2
"THS";"M";"Y25-64";"ED3_4";"SE32";51.9
"THS";"M";"Y25-64";"ED3_4";"SE33";65.8
"THS";"M";"Y25-64";"ED3_4";"SI";286.3
"THS";"M";"Y25-64";"ED3_4";"SI0";286.3
"THS";"M";"Y25-64";"ED3_4";"SI03";159.3
"THS";"M";"Y25-64";"ED3_4";"SI04";127.1
"THS";"M";"Y25-64";"ED3_4";"SK";916.6
"THS";"M";"Y25-64";"ED3_4";"SK0";916.6
"THS";"M";"Y25-64";"ED3_4";"SK01";89.6
"THS";"M";"Y25-64";"ED3_4";"SK02";342.1
"THS";"M";"Y25-64";"ED3_4";"SK03";229.4
"THS";"M";"Y25-64";"ED3_4";"SK04";255.4
"THS";"M";"Y25-64";"ED3_4";"UK";5640.1
"THS";"M";"Y25-64";"ED3_4";"UKC";249.7
"THS";"M";"Y25-64";"ED3_4";"UKC1";102.9
"THS";"M";"Y25-64";"ED3_4";"UKC2";146.8
"THS";"M";"Y25-64";"ED3_4";"UKD";647.2
"THS";"M";"Y25-64";"ED3_4";"UKD1";49.9
"THS";"M";"Y25-64";"ED3_4";"UKD3";244.3
"THS";"M";"Y25-64";"ED3_4";"UKD4";146.9
"THS";"M";"Y25-64";"ED3_4";"UKD6";77.1
"THS";"M";"Y25-64";"ED3_4";"UKD7";128.9
"THS";"M";"Y25-64";"ED3_4";"UKE";508.9
"THS";"M";"Y25-64";"ED3_4";"UKE1";92.9
"THS";"M";"Y25-64";"ED3_4";"UKE2";73.1
"THS";"M";"Y25-64";"ED3_4";"UKE3";138.5
"THS";"M";"Y25-64";"ED3_4";"UKE4";204.3
"THS";"M";"Y25-64";"ED3_4";"UKF";441.4
"THS";"M";"Y25-64";"ED3_4";"UKF1";187.3
"THS";"M";"Y25-64";"ED3_4";"UKF2";175
"THS";"M";"Y25-64";"ED3_4";"UKF3";79.1
"THS";"M";"Y25-64";"ED3_4";"UKG";506.8
"THS";"M";"Y25-64";"ED3_4";"UKG1";115
"THS";"M";"Y25-64";"ED3_4";"UKG2";166.4
"THS";"M";"Y25-64";"ED3_4";"UKG3";225.3
"THS";"M";"Y25-64";"ED3_4";"UKH";577.1
"THS";"M";"Y25-64";"ED3_4";"UKH1";245.5
"THS";"M";"Y25-64";"ED3_4";"UKH2";165.3
"THS";"M";"Y25-64";"ED3_4";"UKH3";166.2
"THS";"M";"Y25-64";"ED3_4";"UKI";618.3
"THS";"M";"Y25-64";"ED3_4";"UKI3";53.4
"THS";"M";"Y25-64";"ED3_4";"UKI4";135.4
"THS";"M";"Y25-64";"ED3_4";"UKI5";148.5
"THS";"M";"Y25-64";"ED3_4";"UKI6";110.2
"THS";"M";"Y25-64";"ED3_4";"UKI7";170.8
"THS";"M";"Y25-64";"ED3_4";"UKJ";762.9
"THS";"M";"Y25-64";"ED3_4";"UKJ1";186.3
"THS";"M";"Y25-64";"ED3_4";"UKJ2";239.4
"THS";"M";"Y25-64";"ED3_4";"UKJ3";169.2
"THS";"M";"Y25-64";"ED3_4";"UKJ4";168.1
"THS";"M";"Y25-64";"ED3_4";"UKK";477.8
"THS";"M";"Y25-64";"ED3_4";"UKK1";205.3
"THS";"M";"Y25-64";"ED3_4";"UKK2";121.3
"THS";"M";"Y25-64";"ED3_4";"UKK3";54.1
"THS";"M";"Y25-64";"ED3_4";"UKK4";97.1
"THS";"M";"Y25-64";"ED3_4";"UKL";262.2
"THS";"M";"Y25-64";"ED3_4";"UKL1";169.8
"THS";"M";"Y25-64";"ED3_4";"UKL2";92.3
"THS";"M";"Y25-64";"ED3_4";"UKM";436.7
"THS";"M";"Y25-64";"ED3_4";"UKM2";160.7
"THS";"M";"Y25-64";"ED3_4";"UKM3";160.1
"THS";"M";"Y25-64";"ED3_4";"UKM5";51.3
"THS";"M";"Y25-64";"ED3_4";"UKM6";64.5
"THS";"M";"Y25-64";"ED3_4";"UKN";151.2
"THS";"M";"Y25-64";"ED3_4";"UKN0";151.2
"THS";"M";"Y25-64";"ED5-8";"AT";635.8
"THS";"M";"Y25-64";"ED5-8";"AT1";294.8
"THS";"M";"Y25-64";"ED5-8";"AT11";18.6
"THS";"M";"Y25-64";"ED5-8";"AT12";122
"THS";"M";"Y25-64";"ED5-8";"AT13";154.3
"THS";"M";"Y25-64";"ED5-8";"AT2";116.1
"THS";"M";"Y25-64";"ED5-8";"AT21";36.9
"THS";"M";"Y25-64";"ED5-8";"AT22";79.2
"THS";"M";"Y25-64";"ED5-8";"AT3";224.8
"THS";"M";"Y25-64";"ED5-8";"AT31";103.7
"THS";"M";"Y25-64";"ED5-8";"AT32";41
"THS";"M";"Y25-64";"ED5-8";"AT33";52.7
"THS";"M";"Y25-64";"ED5-8";"AT34";27.4
"THS";"M";"Y25-64";"ED5-8";"BE";880.2
"THS";"M";"Y25-64";"ED5-8";"BE1";112
"THS";"M";"Y25-64";"ED5-8";"BE10";112
"THS";"M";"Y25-64";"ED5-8";"BE2";526.1
"THS";"M";"Y25-64";"ED5-8";"BE21";150.6
"THS";"M";"Y25-64";"ED5-8";"BE22";55.6
"THS";"M";"Y25-64";"ED5-8";"BE23";124.8
"THS";"M";"Y25-64";"ED5-8";"BE24";111.6
"THS";"M";"Y25-64";"ED5-8";"BE25";83.5
"THS";"M";"Y25-64";"ED5-8";"BE3";242.1
"THS";"M";"Y25-64";"ED5-8";"BE31";41.9
"THS";"M";"Y25-64";"ED5-8";"BE32";71.8
"THS";"M";"Y25-64";"ED5-8";"BE33";72.7
"THS";"M";"Y25-64";"ED5-8";"BE34";19.5
"THS";"M";"Y25-64";"ED5-8";"BE35";36.2
"THS";"M";"Y25-64";"ED5-8";"BG";367.3
"THS";"M";"Y25-64";"ED5-8";"BG3";151.7
"THS";"M";"Y25-64";"ED5-8";"BG31";27.6
"THS";"M";"Y25-64";"ED5-8";"BG32";35.4
"THS";"M";"Y25-64";"ED5-8";"BG33";49.6
"THS";"M";"Y25-64";"ED5-8";"BG34";39.2
"THS";"M";"Y25-64";"ED5-8";"BG4";215.6
"THS";"M";"Y25-64";"ED5-8";"BG41";158.4
"THS";"M";"Y25-64";"ED5-8";"BG42";57.2
"THS";"M";"Y25-64";"ED5-8";"CY";69.7
"THS";"M";"Y25-64";"ED5-8";"CY0";69.7
"THS";"M";"Y25-64";"ED5-8";"CY00";69.7
"THS";"M";"Y25-64";"ED5-8";"CZ";576.3
"THS";"M";"Y25-64";"ED5-8";"CZ0";576.3
"THS";"M";"Y25-64";"ED5-8";"CZ01";138.3
"THS";"M";"Y25-64";"ED5-8";"CZ02";76.4
"THS";"M";"Y25-64";"ED5-8";"CZ03";49.9
"THS";"M";"Y25-64";"ED5-8";"CZ04";42.1
"THS";"M";"Y25-64";"ED5-8";"CZ05";64.1
"THS";"M";"Y25-64";"ED5-8";"CZ06";98.5
"THS";"M";"Y25-64";"ED5-8";"CZ07";56.2
"THS";"M";"Y25-64";"ED5-8";"CZ08";50.8
"THS";"M";"Y25-64";"ED5-8";"DE";6148.5
"THS";"M";"Y25-64";"ED5-8";"DE1";959.3
"THS";"M";"Y25-64";"ED5-8";"DE11";378.1
"THS";"M";"Y25-64";"ED5-8";"DE12";239.5
"THS";"M";"Y25-64";"ED5-8";"DE13";173.6
"THS";"M";"Y25-64";"ED5-8";"DE14";168.1
"THS";"M";"Y25-64";"ED5-8";"DE2";1127.2
"THS";"M";"Y25-64";"ED5-8";"DE21";488.7
"THS";"M";"Y25-64";"ED5-8";"DE22";83.5
"THS";"M";"Y25-64";"ED5-8";"DE23";87.7
"THS";"M";"Y25-64";"ED5-8";"DE24";81.2
"THS";"M";"Y25-64";"ED5-8";"DE25";141.4
"THS";"M";"Y25-64";"ED5-8";"DE26";103.7
"THS";"M";"Y25-64";"ED5-8";"DE27";141
"THS";"M";"Y25-64";"ED5-8";"DE3";305.7
"THS";"M";"Y25-64";"ED5-8";"DE30";305.7
"THS";"M";"Y25-64";"ED5-8";"DE4";168.4
"THS";"M";"Y25-64";"ED5-8";"DE40";168.4
"THS";"M";"Y25-64";"ED5-8";"DE5";42.3
"THS";"M";"Y25-64";"ED5-8";"DE50";42.3
"THS";"M";"Y25-64";"ED5-8";"DE6";153.4
"THS";"M";"Y25-64";"ED5-8";"DE60";153.4
"THS";"M";"Y25-64";"ED5-8";"DE7";507.9
"THS";"M";"Y25-64";"ED5-8";"DE71";349.9
"THS";"M";"Y25-64";"ED5-8";"DE72";78.4
"THS";"M";"Y25-64";"ED5-8";"DE73";79.6
"THS";"M";"Y25-64";"ED5-8";"DE8";87.1
"THS";"M";"Y25-64";"ED5-8";"DE80";87.1
"THS";"M";"Y25-64";"ED5-8";"DE9";508.7
"THS";"M";"Y25-64";"ED5-8";"DE91";115.2
"THS";"M";"Y25-64";"ED5-8";"DE92";148.8
"THS";"M";"Y25-64";"ED5-8";"DE93";103.3
"THS";"M";"Y25-64";"ED5-8";"DE94";141.3
"THS";"M";"Y25-64";"ED5-8";"DEA";1200.7
"THS";"M";"Y25-64";"ED5-8";"DEA1";347.2
"THS";"M";"Y25-64";"ED5-8";"DEA2";337.9
"THS";"M";"Y25-64";"ED5-8";"DEA3";170.5
"THS";"M";"Y25-64";"ED5-8";"DEA4";126
"THS";"M";"Y25-64";"ED5-8";"DEA5";219.2
"THS";"M";"Y25-64";"ED5-8";"DEB";299.5
"THS";"M";"Y25-64";"ED5-8";"DEB1";99.9
"THS";"M";"Y25-64";"ED5-8";"DEB2";40.3
"THS";"M";"Y25-64";"ED5-8";"DEB3";159.3
"THS";"M";"Y25-64";"ED5-8";"DEC";59.7
"THS";"M";"Y25-64";"ED5-8";"DEC0";59.7
"THS";"M";"Y25-64";"ED5-8";"DED";289
"THS";"M";"Y25-64";"ED5-8";"DED2";122.3
"THS";"M";"Y25-64";"ED5-8";"DED4";94.3
"THS";"M";"Y25-64";"ED5-8";"DED5";72.5
"THS";"M";"Y25-64";"ED5-8";"DEE";123.1
"THS";"M";"Y25-64";"ED5-8";"DEE0";123.1
