"";"F00";"F01";"F02";"F03";"F04";"F05";"F06";"F07";"F08";"F09";"F10"
"BE25";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BE3";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BE31";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BE32";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BE33";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BE34";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BE35";NA;9.01810836159007;10.7432724911623;11.6631195440444;18.211168025395;3.7641584301277;1.75582569800159;12.4233460789265;2.31134117307554;25.2759541158647;1.53758747565111
"BG";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG3";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG31";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG32";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG33";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG34";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG4";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG41";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"BG42";NA;7.60418474744765;6.67634481561548;16.4581130765468;34.8744733561611;3.58512300190933;2.68568633329651;14.3247124169599;1.55271172265791;5.89367711801556;6.25345178546069
"CY";NA;19.1034393919876;7.25235089527245;7.35540383872214;36.2231096225686;2.78242947314183;3.51668169522092;10.7175061187685;0.875950019322427;7.7289707587273;4.4441581862682
"CY0";NA;19.1034393919876;7.25235089527245;7.35540383872214;36.2231096225686;2.78242947314183;3.51668169522092;10.7175061187685;0.875950019322427;7.7289707587273;4.4441581862682
"CY00";NA;19.1034393919876;7.25235089527245;7.35540383872214;36.2231096225686;2.78242947314183;3.51668169522092;10.7175061187685;0.875950019322427;7.7289707587273;4.4441581862682
"CZ";NA;10.2817399279648;7.63630805094057;8.1999789817619;24.4518539041377;5.17239732113002;4.2418625980453;13.0446828634483;3.12502985545184;9.93207287596373;4.49981370198049
"CZ0";NA;10.2817399279648;7.63630805094057;8.1999789817619;24.4518539041377;5.17239732113002;4.2418625980453;13.0446828634483;3.12502985545184;9.93207287596373;4.49981370198049
"CZ01";NA;10.2817399279648;7.63630805094057;8.1999789817619;24.4518539041377;5.17239732113002;4.2418625980453;13.0446828634483;3.12502985545184;9.93207287596373;4.49981370198049
