"unit";"sex";"age";"geo";"X2015"
"NR";"F";"Y65-74";"BG41";126978
"NR";"F";"YGE75";"BG41";106002
"NR";"M";"TOTAL";"BG41";1025174
"NR";"M";"Y0-14";"BG41";147281
"NR";"M";"Y15-24";"BG41";113168
"NR";"M";"Y25-64";"BG41";609938
"NR";"M";"Y65-74";"BG41";93682
"NR";"M";"YGE75";"BG41";61105
"NR";"T";"TOTAL";"BG41";2125212
"NR";"T";"Y0-14";"BG41";286358
"NR";"T";"Y15-24";"BG41";221466
"NR";"T";"Y25-64";"BG41";1229621
"NR";"T";"Y65-74";"BG41";220660
"NR";"T";"YGE75";"BG41";167107
"NR";"F";"TOTAL";"BG42";742056
"NR";"F";"Y0-14";"BG42";97935
"NR";"F";"Y15-24";"BG42";67548
"NR";"F";"Y25-64";"BG42";404791
"NR";"F";"Y65-74";"BG42";92736
"NR";"F";"YGE75";"BG42";79046
"NR";"M";"TOTAL";"BG42";703780
"NR";"M";"Y0-14";"BG42";103779
"NR";"M";"Y15-24";"BG42";72477
"NR";"M";"Y25-64";"BG42";412150
"NR";"M";"Y65-74";"BG42";69269
"NR";"M";"YGE75";"BG42";46105
"NR";"T";"TOTAL";"BG42";1445836
"NR";"T";"Y0-14";"BG42";201714
"NR";"T";"Y15-24";"BG42";140025
"NR";"T";"Y25-64";"BG42";816941
"NR";"T";"Y65-74";"BG42";162005
"NR";"T";"YGE75";"BG42";125151
"NR";"F";"TOTAL";"CY";435183
"NR";"F";"Y0-14";"CY";67773
"NR";"F";"Y15-24";"CY";58626
"NR";"F";"Y25-64";"CY";241997
"NR";"F";"Y65-74";"CY";37647
"NR";"F";"YGE75";"CY";29140
"NR";"M";"TOTAL";"CY";411825
"NR";"M";"Y0-14";"CY";71433
"NR";"M";"Y15-24";"CY";60601
"NR";"M";"Y25-64";"CY";222857
"NR";"M";"Y65-74";"CY";34698
"NR";"M";"YGE75";"CY";22236
"NR";"T";"TOTAL";"CY";847008
"NR";"T";"Y0-14";"CY";139206
"NR";"T";"Y15-24";"CY";119227
"NR";"T";"Y25-64";"CY";464854
"NR";"T";"Y65-74";"CY";72345
"NR";"T";"YGE75";"CY";51376
"NR";"F";"TOTAL";"CY0";435183
"NR";"F";"Y0-14";"CY0";67773
"NR";"F";"Y15-24";"CY0";58626
"NR";"F";"Y25-64";"CY0";241997
"NR";"F";"Y65-74";"CY0";37647
"NR";"F";"YGE75";"CY0";29140
"NR";"M";"TOTAL";"CY0";411825
"NR";"M";"Y0-14";"CY0";71433
"NR";"M";"Y15-24";"CY0";60601
"NR";"M";"Y25-64";"CY0";222857
"NR";"M";"Y65-74";"CY0";34698
"NR";"M";"YGE75";"CY0";22236
"NR";"T";"TOTAL";"CY0";847008
"NR";"T";"Y0-14";"CY0";139206
"NR";"T";"Y15-24";"CY0";119227
"NR";"T";"Y25-64";"CY0";464854
"NR";"T";"Y65-74";"CY0";72345
"NR";"T";"YGE75";"CY0";51376
"NR";"F";"TOTAL";"CY00";435183
"NR";"F";"Y0-14";"CY00";67773
"NR";"F";"Y15-24";"CY00";58626
"NR";"F";"Y25-64";"CY00";241997
"NR";"F";"Y65-74";"CY00";37647
"NR";"F";"YGE75";"CY00";29140
"NR";"M";"TOTAL";"CY00";411825
"NR";"M";"Y0-14";"CY00";71433
"NR";"M";"Y15-24";"CY00";60601
"NR";"M";"Y25-64";"CY00";222857
"NR";"M";"Y65-74";"CY00";34698
"NR";"M";"YGE75";"CY00";22236
"NR";"T";"TOTAL";"CY00";847008
"NR";"T";"Y0-14";"CY00";139206
"NR";"T";"Y15-24";"CY00";119227
"NR";"T";"Y25-64";"CY00";464854
"NR";"T";"Y65-74";"CY00";72345
"NR";"T";"YGE75";"CY00";51376
"NR";"F";"TOTAL";"CZ";5361348
"NR";"F";"Y0-14";"CZ";779580
"NR";"F";"Y15-24";"CZ";530874
"NR";"F";"Y25-64";"CZ";2948513
"NR";"F";"Y65-74";"CZ";635257
"NR";"F";"YGE75";"CZ";467124
"NR";"M";"TOTAL";"CZ";5176927
"NR";"M";"Y0-14";"CZ";821465
"NR";"M";"Y15-24";"CZ";556198
"NR";"M";"Y25-64";"CZ";3021239
"NR";"M";"Y65-74";"CZ";517837
"NR";"M";"YGE75";"CZ";260188
"NR";"T";"TOTAL";"CZ";10538275
"NR";"T";"Y0-14";"CZ";1601045
"NR";"T";"Y15-24";"CZ";1087072
"NR";"T";"Y25-64";"CZ";5969752
"NR";"T";"Y65-74";"CZ";1153094
"NR";"T";"YGE75";"CZ";727312
"NR";"F";"TOTAL";"CZ0";5361348
"NR";"F";"Y0-14";"CZ0";779580
"NR";"F";"Y15-24";"CZ0";530874
"NR";"F";"Y25-64";"CZ0";2948513
"NR";"F";"Y65-74";"CZ0";635257
"NR";"F";"YGE75";"CZ0";467124
"NR";"M";"TOTAL";"CZ0";5176927
"NR";"M";"Y0-14";"CZ0";821465
"NR";"M";"Y15-24";"CZ0";556198
"NR";"M";"Y25-64";"CZ0";3021239
"NR";"M";"Y65-74";"CZ0";517837
"NR";"M";"YGE75";"CZ0";260188
"NR";"T";"TOTAL";"CZ0";10538275
"NR";"T";"Y0-14";"CZ0";1601045
"NR";"T";"Y15-24";"CZ0";1087072
"NR";"T";"Y25-64";"CZ0";5969752
"NR";"T";"Y65-74";"CZ0";1153094
"NR";"T";"YGE75";"CZ0";727312
"NR";"F";"TOTAL";"CZ01";648703
"NR";"F";"Y0-14";"CZ01";88857
"NR";"F";"Y15-24";"CZ01";55149
"NR";"F";"Y25-64";"CZ01";369250
"NR";"F";"Y65-74";"CZ01";77650
"NR";"F";"YGE75";"CZ01";57797
"NR";"M";"TOTAL";"CZ01";610376
"NR";"M";"Y0-14";"CZ01";93643
"NR";"M";"Y15-24";"CZ01";55060
"NR";"M";"Y25-64";"CZ01";367502
"NR";"M";"Y65-74";"CZ01";61022
"NR";"M";"YGE75";"CZ01";33149
"NR";"T";"TOTAL";"CZ01";1259079
"NR";"T";"Y0-14";"CZ01";182500
"NR";"T";"Y15-24";"CZ01";110209
"NR";"T";"Y25-64";"CZ01";736752
"NR";"T";"Y65-74";"CZ01";138672
"NR";"T";"YGE75";"CZ01";90946
"NR";"F";"TOTAL";"CZ02";666054
"NR";"F";"Y0-14";"CZ02";107362
"NR";"F";"Y15-24";"CZ02";63554
"NR";"F";"Y25-64";"CZ02";368045
"NR";"F";"Y65-74";"CZ02";74364
"NR";"F";"YGE75";"CZ02";52729
"NR";"M";"TOTAL";"CZ02";649245
"NR";"M";"Y0-14";"CZ02";113425
"NR";"M";"Y15-24";"CZ02";66568
"NR";"M";"Y25-64";"CZ02";376534
"NR";"M";"Y65-74";"CZ02";63095
"NR";"M";"YGE75";"CZ02";29623
"NR";"T";"TOTAL";"CZ02";1315299
"NR";"T";"Y0-14";"CZ02";220787
"NR";"T";"Y15-24";"CZ02";130122
"NR";"T";"Y25-64";"CZ02";744579
"NR";"T";"Y65-74";"CZ02";137459
"NR";"T";"YGE75";"CZ02";82352
"NR";"F";"TOTAL";"CZ03";613687
"NR";"F";"Y0-14";"CZ03";89010
"NR";"F";"Y15-24";"CZ03";60473
"NR";"F";"Y25-64";"CZ03";337651
"NR";"F";"Y65-74";"CZ03";72643
"NR";"F";"YGE75";"CZ03";53910
"NR";"M";"TOTAL";"CZ03";598736
"NR";"M";"Y0-14";"CZ03";93123
"NR";"M";"Y15-24";"CZ03";63969
"NR";"M";"Y25-64";"CZ03";347910
"NR";"M";"Y65-74";"CZ03";62185
"NR";"M";"YGE75";"CZ03";31549
"NR";"T";"TOTAL";"CZ03";1212423
"NR";"T";"Y0-14";"CZ03";182133
"NR";"T";"Y15-24";"CZ03";124442
"NR";"T";"Y25-64";"CZ03";685561
"NR";"T";"Y65-74";"CZ03";134828
"NR";"T";"YGE75";"CZ03";85459
"NR";"F";"TOTAL";"CZ04";567215
"NR";"F";"Y0-14";"CZ04";84545
"NR";"F";"Y15-24";"CZ04";58452
"NR";"F";"Y25-64";"CZ04";312015
"NR";"F";"Y65-74";"CZ04";68403
"NR";"F";"YGE75";"CZ04";43800
"NR";"M";"TOTAL";"CZ04";556050
"NR";"M";"Y0-14";"CZ04";89422
"NR";"M";"Y15-24";"CZ04";61883
"NR";"M";"Y25-64";"CZ04";324120
"NR";"M";"Y65-74";"CZ04";56533
"NR";"M";"YGE75";"CZ04";24092
"NR";"T";"TOTAL";"CZ04";1123265
"NR";"T";"Y0-14";"CZ04";173967
"NR";"T";"Y15-24";"CZ04";120335
"NR";"T";"Y25-64";"CZ04";636135
"NR";"T";"Y65-74";"CZ04";124936
"NR";"T";"YGE75";"CZ04";67892
"NR";"F";"TOTAL";"CZ05";765116
"NR";"F";"Y0-14";"CZ05";111962
"NR";"F";"Y15-24";"CZ05";78110
"NR";"F";"Y25-64";"CZ05";414750
"NR";"F";"Y65-74";"CZ05";92211
"NR";"F";"YGE75";"CZ05";68083
"NR";"M";"TOTAL";"CZ05";741697
"NR";"M";"Y0-14";"CZ05";118312
"NR";"M";"Y15-24";"CZ05";83118
"NR";"M";"Y25-64";"CZ05";425387
"NR";"M";"Y65-74";"CZ05";76297
"NR";"M";"YGE75";"CZ05";38583
"NR";"T";"TOTAL";"CZ05";1506813
"NR";"T";"Y0-14";"CZ05";230274
"NR";"T";"Y15-24";"CZ05";161228
"NR";"T";"Y25-64";"CZ05";840137
"NR";"T";"Y65-74";"CZ05";168508
"NR";"T";"YGE75";"CZ05";106666
"NR";"F";"TOTAL";"CZ06";855394
"NR";"F";"Y0-14";"CZ06";122687
"NR";"F";"Y15-24";"CZ06";86056
"NR";"F";"Y25-64";"CZ06";466219
"NR";"F";"Y65-74";"CZ06";100650
"NR";"F";"YGE75";"CZ06";79782
"NR";"M";"TOTAL";"CZ06";827354
"NR";"M";"Y0-14";"CZ06";129291
"NR";"M";"Y15-24";"CZ06";90410
"NR";"M";"Y25-64";"CZ06";481933
"NR";"M";"Y65-74";"CZ06";81931
"NR";"M";"YGE75";"CZ06";43789
"NR";"T";"TOTAL";"CZ06";1682748
"NR";"T";"Y0-14";"CZ06";251978
"NR";"T";"Y15-24";"CZ06";176466
"NR";"T";"Y25-64";"CZ06";948152
"NR";"T";"Y65-74";"CZ06";182581
"NR";"T";"YGE75";"CZ06";123571
"NR";"F";"TOTAL";"CZ07";623893
"NR";"F";"Y0-14";"CZ07";87568
"NR";"F";"Y15-24";"CZ07";63617
"NR";"F";"Y25-64";"CZ07";339669
"NR";"F";"Y65-74";"CZ07";74165
"NR";"F";"YGE75";"CZ07";58874
"NR";"M";"TOTAL";"CZ07";597079
"NR";"M";"Y0-14";"CZ07";92293
"NR";"M";"Y15-24";"CZ07";66565
"NR";"M";"Y25-64";"CZ07";348121
"NR";"M";"Y65-74";"CZ07";58831
"NR";"M";"YGE75";"CZ07";31269
"NR";"T";"TOTAL";"CZ07";1220972
"NR";"T";"Y0-14";"CZ07";179861
"NR";"T";"Y15-24";"CZ07";130182
"NR";"T";"Y25-64";"CZ07";687790
"NR";"T";"Y65-74";"CZ07";132996
"NR";"T";"YGE75";"CZ07";90143
"NR";"F";"TOTAL";"CZ08";621286
"NR";"F";"Y0-14";"CZ08";87589
"NR";"F";"Y15-24";"CZ08";65463
"NR";"F";"Y25-64";"CZ08";340914
"NR";"F";"Y65-74";"CZ08";75171
"NR";"F";"YGE75";"CZ08";52149
"NR";"M";"TOTAL";"CZ08";596390
"NR";"M";"Y0-14";"CZ08";91956
"NR";"M";"Y15-24";"CZ08";68625
"NR";"M";"Y25-64";"CZ08";349732
"NR";"M";"Y65-74";"CZ08";57943
"NR";"M";"YGE75";"CZ08";28134
"NR";"T";"TOTAL";"CZ08";1217676
"NR";"T";"Y0-14";"CZ08";179545
"NR";"T";"Y15-24";"CZ08";134088
"NR";"T";"Y25-64";"CZ08";690646
"NR";"T";"Y65-74";"CZ08";133114
"NR";"T";"YGE75";"CZ08";80283
"NR";"F";"TOTAL";"DE";41362080
"NR";"F";"Y0-14";"DE";5203075
"NR";"F";"Y15-24";"DE";4200559
"NR";"F";"Y25-64";"DE";22253460
"NR";"F";"Y65-74";"DE";4449279
"NR";"F";"YGE75";"DE";5255707
"NR";"M";"TOTAL";"DE";39835457
"NR";"M";"Y0-14";"DE";5483648
"NR";"M";"Y15-24";"DE";4452557
"NR";"M";"Y25-64";"DE";22515527
"NR";"M";"Y65-74";"DE";3985829
"NR";"M";"YGE75";"DE";3397896
"NR";"T";"TOTAL";"DE";81197537
"NR";"T";"Y0-14";"DE";10686723
"NR";"T";"Y15-24";"DE";8653116
"NR";"T";"Y25-64";"DE";44768987
"NR";"T";"Y65-74";"DE";8435108
"NR";"T";"YGE75";"DE";8653603
"NR";"F";"TOTAL";"DE1";5432421
"NR";"F";"Y0-14";"DE1";716968
"NR";"F";"Y15-24";"DE1";606849
"NR";"F";"Y25-64";"DE1";2913571
"NR";"F";"Y65-74";"DE1";547154
"NR";"F";"YGE75";"DE1";647879
"NR";"M";"TOTAL";"DE1";5284223
"NR";"M";"Y0-14";"DE1";755579
"NR";"M";"Y15-24";"DE1";649892
"NR";"M";"Y25-64";"DE1";2949505
"NR";"M";"Y65-74";"DE1";494471
"NR";"M";"YGE75";"DE1";434776
"NR";"T";"TOTAL";"DE1";10716644
"NR";"T";"Y0-14";"DE1";1472547
"NR";"T";"Y15-24";"DE1";1256741
"NR";"T";"Y25-64";"DE1";5863076
"NR";"T";"Y65-74";"DE1";1041625
"NR";"T";"YGE75";"DE1";1082655
"NR";"F";"TOTAL";"DE11";2024243
"NR";"F";"Y0-14";"DE11";271238
"NR";"F";"Y15-24";"DE11";218476
"NR";"F";"Y25-64";"DE11";1090160
"NR";"F";"Y65-74";"DE11";205963
"NR";"F";"YGE75";"DE11";238406
"NR";"M";"TOTAL";"DE11";1984045
"NR";"M";"Y0-14";"DE11";284781
"NR";"M";"Y15-24";"DE11";235766
"NR";"M";"Y25-64";"DE11";1115434
"NR";"M";"Y65-74";"DE11";185667
"NR";"M";"YGE75";"DE11";162397
"NR";"T";"TOTAL";"DE11";4008288
"NR";"T";"Y0-14";"DE11";556019
"NR";"T";"Y15-24";"DE11";454242
"NR";"T";"Y25-64";"DE11";2205594
"NR";"T";"Y65-74";"DE11";391630
"NR";"T";"YGE75";"DE11";400803
"NR";"F";"TOTAL";"DE12";1380383
"NR";"F";"Y0-14";"DE12";173431
"NR";"F";"Y15-24";"DE12";152967
"NR";"F";"Y25-64";"DE12";744522
"NR";"F";"Y65-74";"DE12";141600
"NR";"F";"YGE75";"DE12";167863
"NR";"M";"TOTAL";"DE12";1340883
"NR";"M";"Y0-14";"DE12";184792
"NR";"M";"Y15-24";"DE12";166334
"NR";"M";"Y25-64";"DE12";752807
"NR";"M";"Y65-74";"DE12";126924
"NR";"M";"YGE75";"DE12";110026
"NR";"T";"TOTAL";"DE12";2721266
"NR";"T";"Y0-14";"DE12";358223
"NR";"T";"Y15-24";"DE12";319301
"NR";"T";"Y25-64";"DE12";1497329
"NR";"T";"Y65-74";"DE12";268524
"NR";"T";"YGE75";"DE12";277889
"NR";"F";"TOTAL";"DE13";1118568
"NR";"F";"Y0-14";"DE13";149076
"NR";"F";"Y15-24";"DE13";127862
"NR";"F";"Y25-64";"DE13";594794
"NR";"F";"Y65-74";"DE13";111150
"NR";"F";"YGE75";"DE13";135686
"NR";"M";"TOTAL";"DE13";1073054
"NR";"M";"Y0-14";"DE13";156332
"NR";"M";"Y15-24";"DE13";134004
"NR";"M";"Y25-64";"DE13";591519
"NR";"M";"Y65-74";"DE13";100159
"NR";"M";"YGE75";"DE13";91040
"NR";"T";"TOTAL";"DE13";2191622
"NR";"T";"Y0-14";"DE13";305408
"NR";"T";"Y15-24";"DE13";261866
"NR";"T";"Y25-64";"DE13";1186313
"NR";"T";"Y65-74";"DE13";211309
"NR";"T";"YGE75";"DE13";226726
"NR";"F";"TOTAL";"DE14";909227
"NR";"F";"Y0-14";"DE14";123223
"NR";"F";"Y15-24";"DE14";107544
"NR";"F";"Y25-64";"DE14";484095
"NR";"F";"Y65-74";"DE14";88441
"NR";"F";"YGE75";"DE14";105924
"NR";"M";"TOTAL";"DE14";886241
"NR";"M";"Y0-14";"DE14";129674
"NR";"M";"Y15-24";"DE14";113788
"NR";"M";"Y25-64";"DE14";489745
"NR";"M";"Y65-74";"DE14";81721
"NR";"M";"YGE75";"DE14";71313
"NR";"T";"TOTAL";"DE14";1795468
"NR";"T";"Y0-14";"DE14";252897
"NR";"T";"Y15-24";"DE14";221332
"NR";"T";"Y25-64";"DE14";973840
"NR";"T";"Y65-74";"DE14";170162
"NR";"T";"YGE75";"DE14";177237
"NR";"F";"TOTAL";"DE2";6441603
"NR";"F";"Y0-14";"DE2";824749
"NR";"F";"Y15-24";"DE2";695104
"NR";"F";"Y25-64";"DE2";3491576
"NR";"F";"Y65-74";"DE2";667896
"NR";"F";"YGE75";"DE2";762278
"NR";"M";"TOTAL";"DE2";6249965
"NR";"M";"Y0-14";"DE2";867561
"NR";"M";"Y15-24";"DE2";739444
"NR";"M";"Y25-64";"DE2";3534642
"NR";"M";"Y65-74";"DE2";607605
"NR";"M";"YGE75";"DE2";500713
"NR";"T";"TOTAL";"DE2";12691568
"NR";"T";"Y0-14";"DE2";1692310
"NR";"T";"Y15-24";"DE2";1434548
"NR";"T";"Y25-64";"DE2";7026218
"NR";"T";"Y65-74";"DE2";1275501
"NR";"T";"YGE75";"DE2";1262991
"NR";"F";"TOTAL";"DE21";2297408
"NR";"F";"Y0-14";"DE21";304291
"NR";"F";"Y15-24";"DE21";239550
"NR";"F";"Y25-64";"DE21";1262636
"NR";"F";"Y65-74";"DE21";241675
"NR";"F";"YGE75";"DE21";249256
"NR";"M";"TOTAL";"DE21";2222571
"NR";"M";"Y0-14";"DE21";320412
"NR";"M";"Y15-24";"DE21";253980
"NR";"M";"Y25-64";"DE21";1263950
"NR";"M";"Y65-74";"DE21";214557
"NR";"M";"YGE75";"DE21";169672
"NR";"T";"TOTAL";"DE21";4519979
"NR";"T";"Y0-14";"DE21";624703
"NR";"T";"Y15-24";"DE21";493530
"NR";"T";"Y25-64";"DE21";2526586
"NR";"T";"Y65-74";"DE21";456232
"NR";"T";"YGE75";"DE21";418928
"NR";"F";"TOTAL";"DE22";602077
"NR";"F";"Y0-14";"DE22";76849
"NR";"F";"Y15-24";"DE22";67167
"NR";"F";"Y25-64";"DE22";325118
"NR";"F";"Y65-74";"DE22";60973
"NR";"F";"YGE75";"DE22";71970
"NR";"M";"TOTAL";"DE22";595481
"NR";"M";"Y0-14";"DE22";81333
"NR";"M";"Y15-24";"DE22";73284
"NR";"M";"Y25-64";"DE22";337628
"NR";"M";"Y65-74";"DE22";57419
"NR";"M";"YGE75";"DE22";45817
"NR";"T";"TOTAL";"DE22";1197558
"NR";"T";"Y0-14";"DE22";158182
"NR";"T";"Y15-24";"DE22";140451
"NR";"T";"Y25-64";"DE22";662746
"NR";"T";"Y65-74";"DE22";118392
"NR";"T";"YGE75";"DE22";117787
"NR";"F";"TOTAL";"DE23";547088
"NR";"F";"Y0-14";"DE23";68673
"NR";"F";"Y15-24";"DE23";61623
"NR";"F";"Y25-64";"DE23";297219
"NR";"F";"Y65-74";"DE23";53070
"NR";"F";"YGE75";"DE23";66503
"NR";"M";"TOTAL";"DE23";535673
"NR";"M";"Y0-14";"DE23";71840
"NR";"M";"Y15-24";"DE23";65549
"NR";"M";"Y25-64";"DE23";307112
"NR";"M";"Y65-74";"DE23";49331
"NR";"M";"YGE75";"DE23";41841
"NR";"T";"TOTAL";"DE23";1082761
"NR";"T";"Y0-14";"DE23";140513
"NR";"T";"Y15-24";"DE23";127172
"NR";"T";"Y25-64";"DE23";604331
"NR";"T";"Y65-74";"DE23";102401
"NR";"T";"YGE75";"DE23";108344
"NR";"F";"TOTAL";"DE24";540140
"NR";"F";"Y0-14";"DE24";63517
"NR";"F";"Y15-24";"DE24";57453
"NR";"F";"Y25-64";"DE24";287521
"NR";"F";"Y65-74";"DE24";57477
"NR";"F";"YGE75";"DE24";74172
"NR";"M";"TOTAL";"DE24";515815
"NR";"M";"Y0-14";"DE24";66264
"NR";"M";"Y15-24";"DE24";61431
"NR";"M";"Y25-64";"DE24";290008
"NR";"M";"Y65-74";"DE24";52642
"NR";"M";"YGE75";"DE24";45470
"NR";"T";"TOTAL";"DE24";1055955
"NR";"T";"Y0-14";"DE24";129781
"NR";"T";"Y15-24";"DE24";118884
"NR";"T";"Y25-64";"DE24";577529
"NR";"T";"Y65-74";"DE24";110119
"NR";"T";"YGE75";"DE24";119642
"NR";"F";"TOTAL";"DE25";875727
"NR";"F";"Y0-14";"DE25";109372
"NR";"F";"Y15-24";"DE25";94091
"NR";"F";"Y25-64";"DE25";474447
"NR";"F";"Y65-74";"DE25";91213
"NR";"F";"YGE75";"DE25";106604
"NR";"M";"TOTAL";"DE25";839468
"NR";"M";"Y0-14";"DE25";116492
"NR";"M";"Y15-24";"DE25";98496
"NR";"M";"Y25-64";"DE25";473718
"NR";"M";"Y65-74";"DE25";82112
"NR";"M";"YGE75";"DE25";68650
"NR";"T";"TOTAL";"DE25";1715195
"NR";"T";"Y0-14";"DE25";225864
"NR";"T";"Y15-24";"DE25";192587
"NR";"T";"Y25-64";"DE25";948165
"NR";"T";"Y65-74";"DE25";173325
"NR";"T";"YGE75";"DE25";175254
"NR";"F";"TOTAL";"DE26";658847
"NR";"F";"Y0-14";"DE26";80683
"NR";"F";"Y15-24";"DE26";73192
"NR";"F";"Y25-64";"DE26";354792
"NR";"F";"Y65-74";"DE26";66248
"NR";"F";"YGE75";"DE26";83932
"NR";"M";"TOTAL";"DE26";640002
"NR";"M";"Y0-14";"DE26";84423
"NR";"M";"Y15-24";"DE26";76777
"NR";"M";"Y25-64";"DE26";360266
"NR";"M";"Y65-74";"DE26";62181
"NR";"M";"YGE75";"DE26";56355
"NR";"T";"TOTAL";"DE26";1298849
"NR";"T";"Y0-14";"DE26";165106
"NR";"T";"Y15-24";"DE26";149969
"NR";"T";"Y25-64";"DE26";715058
"NR";"T";"Y65-74";"DE26";128429
"NR";"T";"YGE75";"DE26";140287
"NR";"F";"TOTAL";"DE27";920316
"NR";"F";"Y0-14";"DE27";121364
"NR";"F";"Y15-24";"DE27";102028
"NR";"F";"Y25-64";"DE27";489843
"NR";"F";"Y65-74";"DE27";97240
"NR";"F";"YGE75";"DE27";109841
"NR";"M";"TOTAL";"DE27";900955
"NR";"M";"Y0-14";"DE27";126797
"NR";"M";"Y15-24";"DE27";109927
"NR";"M";"Y25-64";"DE27";501960
"NR";"M";"Y65-74";"DE27";89363
"NR";"M";"YGE75";"DE27";72908
"NR";"T";"TOTAL";"DE27";1821271
"NR";"T";"Y0-14";"DE27";248161
"NR";"T";"Y15-24";"DE27";211955
"NR";"T";"Y25-64";"DE27";991803
"NR";"T";"Y65-74";"DE27";186603
"NR";"T";"YGE75";"DE27";182749
"NR";"F";"TOTAL";"DE3";1773631
"NR";"F";"Y0-14";"DE3";223368
"NR";"F";"Y15-24";"DE3";169401
"NR";"F";"Y25-64";"DE3";999063
"NR";"F";"Y65-74";"DE3";188779
"NR";"F";"YGE75";"DE3";193020
"NR";"M";"TOTAL";"DE3";1696218
"NR";"M";"Y0-14";"DE3";234955
"NR";"M";"Y15-24";"DE3";165872
"NR";"M";"Y25-64";"DE3";1010101
"NR";"M";"Y65-74";"DE3";164622
"NR";"M";"YGE75";"DE3";120668
"NR";"T";"TOTAL";"DE3";3469849
"NR";"T";"Y0-14";"DE3";458323
"NR";"T";"Y15-24";"DE3";335273
"NR";"T";"Y25-64";"DE3";2009164
"NR";"T";"Y65-74";"DE3";353401
"NR";"T";"YGE75";"DE3";313688
"NR";"F";"TOTAL";"DE30";1773631
"NR";"F";"Y0-14";"DE30";223368
"NR";"F";"Y15-24";"DE30";169401
"NR";"F";"Y25-64";"DE30";999063
"NR";"F";"Y65-74";"DE30";188779
"NR";"F";"YGE75";"DE30";193020
"NR";"M";"TOTAL";"DE30";1696218
"NR";"M";"Y0-14";"DE30";234955
"NR";"M";"Y15-24";"DE30";165872
"NR";"M";"Y25-64";"DE30";1010101
"NR";"M";"Y65-74";"DE30";164622
"NR";"M";"YGE75";"DE30";120668
"NR";"T";"TOTAL";"DE30";3469849
"NR";"T";"Y0-14";"DE30";458323
"NR";"T";"Y15-24";"DE30";335273
"NR";"T";"Y25-64";"DE30";2009164
"NR";"T";"Y65-74";"DE30";353401
"NR";"T";"YGE75";"DE30";313688
"NR";"F";"TOTAL";"DE4";1247398
"NR";"F";"Y0-14";"DE4";147120
"NR";"F";"Y15-24";"DE4";84763
"NR";"F";"Y25-64";"DE4";692281
"NR";"F";"Y65-74";"DE4";146346
"NR";"F";"YGE75";"DE4";176888
"NR";"M";"TOTAL";"DE4";1210474
"NR";"M";"Y0-14";"DE4";155627
"NR";"M";"Y15-24";"DE4";93442
"NR";"M";"Y25-64";"DE4";717842
"NR";"M";"Y65-74";"DE4";129950
"NR";"M";"YGE75";"DE4";113613
"NR";"T";"TOTAL";"DE4";2457872
"NR";"T";"Y0-14";"DE4";302747
"NR";"T";"Y15-24";"DE4";178205
"NR";"T";"Y25-64";"DE4";1410123
"NR";"T";"Y65-74";"DE4";276296
"NR";"T";"YGE75";"DE4";290501
"NR";"F";"TOTAL";"DE40";1247398
"NR";"F";"Y0-14";"DE40";147120
"NR";"F";"Y15-24";"DE40";84763
"NR";"F";"Y25-64";"DE40";692281
"NR";"F";"Y65-74";"DE40";146346
"NR";"F";"YGE75";"DE40";176888
"NR";"M";"TOTAL";"DE40";1210474
"NR";"M";"Y0-14";"DE40";155627
"NR";"M";"Y15-24";"DE40";93442
"NR";"M";"Y25-64";"DE40";717842
"NR";"M";"Y65-74";"DE40";129950
"NR";"M";"YGE75";"DE40";113613
"NR";"T";"TOTAL";"DE40";2457872
"NR";"T";"Y0-14";"DE40";302747
"NR";"T";"Y15-24";"DE40";178205
"NR";"T";"Y25-64";"DE40";1410123
"NR";"T";"Y65-74";"DE40";276296
"NR";"T";"YGE75";"DE40";290501
"NR";"F";"TOTAL";"DE5";337465
"NR";"F";"Y0-14";"DE5";40297
"NR";"F";"Y15-24";"DE5";36982
"NR";"F";"Y25-64";"DE5";178737
"NR";"F";"Y65-74";"DE5";37323
"NR";"F";"YGE75";"DE5";44126
"NR";"M";"TOTAL";"DE5";324423
"NR";"M";"Y0-14";"DE5";42773
"NR";"M";"Y15-24";"DE5";38450
"NR";"M";"Y25-64";"DE5";183042
"NR";"M";"Y65-74";"DE5";33335
"NR";"M";"YGE75";"DE5";26823
"NR";"T";"TOTAL";"DE5";661888
"NR";"T";"Y0-14";"DE5";83070
"NR";"T";"Y15-24";"DE5";75432
"NR";"T";"Y25-64";"DE5";361779
"NR";"T";"Y65-74";"DE5";70658
"NR";"T";"YGE75";"DE5";70949
"NR";"F";"TOTAL";"DE50";337465
"NR";"F";"Y0-14";"DE50";40297
"NR";"F";"Y15-24";"DE50";36982
"NR";"F";"Y25-64";"DE50";178737
"NR";"F";"Y65-74";"DE50";37323
"NR";"F";"YGE75";"DE50";44126
"NR";"M";"TOTAL";"DE50";324423
"NR";"M";"Y0-14";"DE50";42773
"NR";"M";"Y15-24";"DE50";38450
"NR";"M";"Y25-64";"DE50";183042
"NR";"M";"Y65-74";"DE50";33335
"NR";"M";"YGE75";"DE50";26823
"NR";"T";"TOTAL";"DE50";661888
"NR";"T";"Y0-14";"DE50";83070
"NR";"T";"Y15-24";"DE50";75432
"NR";"T";"Y25-64";"DE50";361779
"NR";"T";"Y65-74";"DE50";70658
"NR";"T";"YGE75";"DE50";70949
"NR";"F";"TOTAL";"DE6";905345
"NR";"F";"Y0-14";"DE6";114278
"NR";"F";"Y15-24";"DE6";93016
