"unit";"nace_r2";"isco08";"age";"sex";"geo";"X2014"
"INDIC";"P-S";"OC2";"TOTAL";"T";"BE";27.24
"INDIC";"P-S";"OC2";"TOTAL";"T";"BG";5.5
"INDIC";"P-S";"OC2";"TOTAL";"T";"CY";20.06
"INDIC";"P-S";"OC2";"TOTAL";"T";"CZ";9.53
"INDIC";"P-S";"OC2";"TOTAL";"T";"DE";23.65
"INDIC";"P-S";"OC2";"TOTAL";"T";"DK";20.96
"INDIC";"P-S";"OC2";"TOTAL";"T";"EE";8.7
"INDIC";"P-S";"OC2";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC2";"TOTAL";"T";"ES";18.53
"INDIC";"P-S";"OC2";"TOTAL";"T";"FI";19.73
"INDIC";"P-S";"OC2";"TOTAL";"T";"FR";18.68
"INDIC";"P-S";"OC2";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC2";"TOTAL";"T";"HU";9.29
"INDIC";"P-S";"OC2";"TOTAL";"T";"IE";28.96
"INDIC";"P-S";"OC2";"TOTAL";"T";"IT";27.07
"INDIC";"P-S";"OC2";"TOTAL";"T";"LT";7.92
"INDIC";"P-S";"OC2";"TOTAL";"T";"LU";32.16
"INDIC";"P-S";"OC2";"TOTAL";"T";"LV";6.84
"INDIC";"P-S";"OC2";"TOTAL";"T";"MT";15.78
"INDIC";"P-S";"OC2";"TOTAL";"T";"NL";20.99
"INDIC";"P-S";"OC2";"TOTAL";"T";"PL";15.1
"INDIC";"P-S";"OC2";"TOTAL";"T";"PT";15.32
"INDIC";"P-S";"OC2";"TOTAL";"T";"RO";6.28
"INDIC";"P-S";"OC2";"TOTAL";"T";"SE";17.02
"INDIC";"P-S";"OC2";"TOTAL";"T";"SI";13.97
"INDIC";"P-S";"OC2";"TOTAL";"T";"SK";8.56
"INDIC";"P-S";"OC2";"TOTAL";"T";"UK";21.12
"INDIC";"P-S";"OC3";"TOTAL";"F";"AT";14.64
"INDIC";"P-S";"OC3";"TOTAL";"F";"BE";18.71
"INDIC";"P-S";"OC3";"TOTAL";"F";"BG";4.84
"INDIC";"P-S";"OC3";"TOTAL";"F";"CY";14.44
"INDIC";"P-S";"OC3";"TOTAL";"F";"CZ";7.87
"INDIC";"P-S";"OC3";"TOTAL";"F";"DE";15.89
"INDIC";"P-S";"OC3";"TOTAL";"F";"DK";18.35
"INDIC";"P-S";"OC3";"TOTAL";"F";"EE";6.49
"INDIC";"P-S";"OC3";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC3";"TOTAL";"F";"ES";11.95
"INDIC";"P-S";"OC3";"TOTAL";"F";"FI";14.24
"INDIC";"P-S";"OC3";"TOTAL";"F";"FR";14.58
"INDIC";"P-S";"OC3";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC3";"TOTAL";"F";"HU";5.92
"INDIC";"P-S";"OC3";"TOTAL";"F";"IE";20.23
"INDIC";"P-S";"OC3";"TOTAL";"F";"IT";13.25
"INDIC";"P-S";"OC3";"TOTAL";"F";"LT";4.6
"INDIC";"P-S";"OC3";"TOTAL";"F";"LU";23.39
"INDIC";"P-S";"OC3";"TOTAL";"F";"LV";5.15
"INDIC";"P-S";"OC3";"TOTAL";"F";"MT";13.49
"INDIC";"P-S";"OC3";"TOTAL";"F";"NL";15.86
"INDIC";"P-S";"OC3";"TOTAL";"F";"PL";7.23
"INDIC";"P-S";"OC3";"TOTAL";"F";"PT";8.28
"INDIC";"P-S";"OC3";"TOTAL";"F";"RO";4.2
"INDIC";"P-S";"OC3";"TOTAL";"F";"SE";14.01
"INDIC";"P-S";"OC3";"TOTAL";"F";"SI";10.03
"INDIC";"P-S";"OC3";"TOTAL";"F";"SK";6.77
"INDIC";"P-S";"OC3";"TOTAL";"F";"UK";13.22
"INDIC";"P-S";"OC3";"TOTAL";"M";"AT";14.87
"INDIC";"P-S";"OC3";"TOTAL";"M";"BE";19.03
"INDIC";"P-S";"OC3";"TOTAL";"M";"BG";5.38
"INDIC";"P-S";"OC3";"TOTAL";"M";"CY";33.36
"INDIC";"P-S";"OC3";"TOTAL";"M";"CZ";8.5
"INDIC";"P-S";"OC3";"TOTAL";"M";"DE";17.64
"INDIC";"P-S";"OC3";"TOTAL";"M";"DK";20.94
"INDIC";"P-S";"OC3";"TOTAL";"M";"EE";6.56
"INDIC";"P-S";"OC3";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC3";"TOTAL";"M";"ES";13.61
"INDIC";"P-S";"OC3";"TOTAL";"M";"FI";15.18
"INDIC";"P-S";"OC3";"TOTAL";"M";"FR";15.75
"INDIC";"P-S";"OC3";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC3";"TOTAL";"M";"HU";7.22
"INDIC";"P-S";"OC3";"TOTAL";"M";"IE";25.12
"INDIC";"P-S";"OC3";"TOTAL";"M";"IT";18.23
"INDIC";"P-S";"OC3";"TOTAL";"M";"LT";5.84
"INDIC";"P-S";"OC3";"TOTAL";"M";"LU";22.97
"INDIC";"P-S";"OC3";"TOTAL";"M";"LV";5.37
"INDIC";"P-S";"OC3";"TOTAL";"M";"MT";14.71
"INDIC";"P-S";"OC3";"TOTAL";"M";"NL";17.4
"INDIC";"P-S";"OC3";"TOTAL";"M";"PL";8.07
"INDIC";"P-S";"OC3";"TOTAL";"M";"PT";10.22
"INDIC";"P-S";"OC3";"TOTAL";"M";"RO";4.04
"INDIC";"P-S";"OC3";"TOTAL";"M";"SE";15.38
"INDIC";"P-S";"OC3";"TOTAL";"M";"SI";10.36
"INDIC";"P-S";"OC3";"TOTAL";"M";"SK";7.21
"INDIC";"P-S";"OC3";"TOTAL";"M";"UK";15.9
"INDIC";"P-S";"OC3";"TOTAL";"T";"AT";14.72
"INDIC";"P-S";"OC3";"TOTAL";"T";"BE";18.78
"INDIC";"P-S";"OC3";"TOTAL";"T";"BG";4.99
"INDIC";"P-S";"OC3";"TOTAL";"T";"CY";23.19
"INDIC";"P-S";"OC3";"TOTAL";"T";"CZ";7.97
"INDIC";"P-S";"OC3";"TOTAL";"T";"DE";16.25
"INDIC";"P-S";"OC3";"TOTAL";"T";"DK";18.9
"INDIC";"P-S";"OC3";"TOTAL";"T";"EE";6.51
"INDIC";"P-S";"OC3";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC3";"TOTAL";"T";"ES";12.6
"INDIC";"P-S";"OC3";"TOTAL";"T";"FI";14.38
"INDIC";"P-S";"OC3";"TOTAL";"T";"FR";14.87
"INDIC";"P-S";"OC3";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC3";"TOTAL";"T";"HU";6.11
"INDIC";"P-S";"OC3";"TOTAL";"T";"IE";22.07
"INDIC";"P-S";"OC3";"TOTAL";"T";"IT";14.55
"INDIC";"P-S";"OC3";"TOTAL";"T";"LT";4.81
"INDIC";"P-S";"OC3";"TOTAL";"T";"LU";23.29
"INDIC";"P-S";"OC3";"TOTAL";"T";"LV";5.19
"INDIC";"P-S";"OC3";"TOTAL";"T";"MT";14.06
"INDIC";"P-S";"OC3";"TOTAL";"T";"NL";16.16
"INDIC";"P-S";"OC3";"TOTAL";"T";"PL";7.41
"INDIC";"P-S";"OC3";"TOTAL";"T";"PT";8.88
"INDIC";"P-S";"OC3";"TOTAL";"T";"RO";4.15
"INDIC";"P-S";"OC3";"TOTAL";"T";"SE";14.49
"INDIC";"P-S";"OC3";"TOTAL";"T";"SI";10.1
"INDIC";"P-S";"OC3";"TOTAL";"T";"SK";6.86
"INDIC";"P-S";"OC3";"TOTAL";"T";"UK";14.16
"INDIC";"P-S";"OC4";"TOTAL";"F";"AT";12.89
"INDIC";"P-S";"OC4";"TOTAL";"F";"BE";16.77
"INDIC";"P-S";"OC4";"TOTAL";"F";"BG";3.46
"INDIC";"P-S";"OC4";"TOTAL";"F";"CY";9.28
"INDIC";"P-S";"OC4";"TOTAL";"F";"CZ";6.35
"INDIC";"P-S";"OC4";"TOTAL";"F";"DE";15.28
"INDIC";"P-S";"OC4";"TOTAL";"F";"DK";17.35
"INDIC";"P-S";"OC4";"TOTAL";"F";"EE";5.26
"INDIC";"P-S";"OC4";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC4";"TOTAL";"F";"ES";9.93
"INDIC";"P-S";"OC4";"TOTAL";"F";"FI";12.35
"INDIC";"P-S";"OC4";"TOTAL";"F";"FR";11.68
"INDIC";"P-S";"OC4";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC4";"TOTAL";"F";"HU";5.57
"INDIC";"P-S";"OC4";"TOTAL";"F";"IE";18.16
"INDIC";"P-S";"OC4";"TOTAL";"F";"IT";12.01
"INDIC";"P-S";"OC4";"TOTAL";"F";"LT";4.1
"INDIC";"P-S";"OC4";"TOTAL";"F";"LU";19.45
"INDIC";"P-S";"OC4";"TOTAL";"F";"LV";4.95
"INDIC";"P-S";"OC4";"TOTAL";"F";"MT";12.36
"INDIC";"P-S";"OC4";"TOTAL";"F";"NL";14.34
"INDIC";"P-S";"OC4";"TOTAL";"F";"PL";7.15
"INDIC";"P-S";"OC4";"TOTAL";"F";"PT";6.73
"INDIC";"P-S";"OC4";"TOTAL";"F";"RO";3.8
"INDIC";"P-S";"OC4";"TOTAL";"F";"SE";13.09
"INDIC";"P-S";"OC4";"TOTAL";"F";"SI";8.94
"INDIC";"P-S";"OC4";"TOTAL";"F";"SK";6.11
"INDIC";"P-S";"OC4";"TOTAL";"F";"UK";10.65
"INDIC";"P-S";"OC4";"TOTAL";"M";"AT";13.05
"INDIC";"P-S";"OC4";"TOTAL";"M";"BE";16.57
"INDIC";"P-S";"OC4";"TOTAL";"M";"BG";3.24
"INDIC";"P-S";"OC4";"TOTAL";"M";"CY";9.74
"INDIC";"P-S";"OC4";"TOTAL";"M";"CZ";7.64
"INDIC";"P-S";"OC4";"TOTAL";"M";"DE";15.39
"INDIC";"P-S";"OC4";"TOTAL";"M";"DK";18.36
"INDIC";"P-S";"OC4";"TOTAL";"M";"EE";6.74
"INDIC";"P-S";"OC4";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC4";"TOTAL";"M";"ES";11.3
"INDIC";"P-S";"OC4";"TOTAL";"M";"FI";11.74
"INDIC";"P-S";"OC4";"TOTAL";"M";"FR";12.53
"INDIC";"P-S";"OC4";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC4";"TOTAL";"M";"HU";5.86
"INDIC";"P-S";"OC4";"TOTAL";"M";"IE";22.05
"INDIC";"P-S";"OC4";"TOTAL";"M";"IT";12.62
"INDIC";"P-S";"OC4";"TOTAL";"M";"LT";5.11
"INDIC";"P-S";"OC4";"TOTAL";"M";"LU";18.54
"INDIC";"P-S";"OC4";"TOTAL";"M";"LV";4.78
"INDIC";"P-S";"OC4";"TOTAL";"M";"MT";11.83
"INDIC";"P-S";"OC4";"TOTAL";"M";"NL";15.43
"INDIC";"P-S";"OC4";"TOTAL";"M";"PL";7.53
"INDIC";"P-S";"OC4";"TOTAL";"M";"PT";7.32
"INDIC";"P-S";"OC4";"TOTAL";"M";"RO";3.6
"INDIC";"P-S";"OC4";"TOTAL";"M";"SE";12.83
"INDIC";"P-S";"OC4";"TOTAL";"M";"SI";11.16
"INDIC";"P-S";"OC4";"TOTAL";"M";"SK";7.06
"INDIC";"P-S";"OC4";"TOTAL";"M";"UK";11.73
"INDIC";"P-S";"OC4";"TOTAL";"T";"AT";12.93
"INDIC";"P-S";"OC4";"TOTAL";"T";"BE";16.71
"INDIC";"P-S";"OC4";"TOTAL";"T";"BG";3.42
"INDIC";"P-S";"OC4";"TOTAL";"T";"CY";9.34
"INDIC";"P-S";"OC4";"TOTAL";"T";"CZ";6.56
"INDIC";"P-S";"OC4";"TOTAL";"T";"DE";15.3
"INDIC";"P-S";"OC4";"TOTAL";"T";"DK";17.54
"INDIC";"P-S";"OC4";"TOTAL";"T";"EE";5.43
"INDIC";"P-S";"OC4";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC4";"TOTAL";"T";"ES";10.33
"INDIC";"P-S";"OC4";"TOTAL";"T";"FI";12.23
"INDIC";"P-S";"OC4";"TOTAL";"T";"FR";11.83
"INDIC";"P-S";"OC4";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC4";"TOTAL";"T";"HU";5.6
"INDIC";"P-S";"OC4";"TOTAL";"T";"IE";18.66
"INDIC";"P-S";"OC4";"TOTAL";"T";"IT";12.21
"INDIC";"P-S";"OC4";"TOTAL";"T";"LT";4.26
"INDIC";"P-S";"OC4";"TOTAL";"T";"LU";19.22
"INDIC";"P-S";"OC4";"TOTAL";"T";"LV";4.94
"INDIC";"P-S";"OC4";"TOTAL";"T";"MT";12.17
"INDIC";"P-S";"OC4";"TOTAL";"T";"NL";14.53
"INDIC";"P-S";"OC4";"TOTAL";"T";"PL";7.2
"INDIC";"P-S";"OC4";"TOTAL";"T";"PT";6.85
"INDIC";"P-S";"OC4";"TOTAL";"T";"RO";3.74
"INDIC";"P-S";"OC4";"TOTAL";"T";"SE";13.05
"INDIC";"P-S";"OC4";"TOTAL";"T";"SI";9.36
"INDIC";"P-S";"OC4";"TOTAL";"T";"SK";6.25
"INDIC";"P-S";"OC4";"TOTAL";"T";"UK";10.86
"INDIC";"P-S";"OC5";"TOTAL";"F";"AT";11.13
"INDIC";"P-S";"OC5";"TOTAL";"F";"BE";15.27
"INDIC";"P-S";"OC5";"TOTAL";"F";"BG";2.91
"INDIC";"P-S";"OC5";"TOTAL";"F";"CY";8.37
"INDIC";"P-S";"OC5";"TOTAL";"F";"CZ";5.13
"INDIC";"P-S";"OC5";"TOTAL";"F";"DE";11.39
"INDIC";"P-S";"OC5";"TOTAL";"F";"DK";15.37
"INDIC";"P-S";"OC5";"TOTAL";"F";"EE";4
"INDIC";"P-S";"OC5";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC5";"TOTAL";"F";"ES";9.1
"INDIC";"P-S";"OC5";"TOTAL";"F";"FI";11.77
"INDIC";"P-S";"OC5";"TOTAL";"F";"FR";11.46
"INDIC";"P-S";"OC5";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC5";"TOTAL";"F";"HU";4.67
"INDIC";"P-S";"OC5";"TOTAL";"F";"IE";15.23
"INDIC";"P-S";"OC5";"TOTAL";"F";"IT";9.93
"INDIC";"P-S";"OC5";"TOTAL";"F";"LT";3.36
"INDIC";"P-S";"OC5";"TOTAL";"F";"LU";14.84
"INDIC";"P-S";"OC5";"TOTAL";"F";"LV";3.52
"INDIC";"P-S";"OC5";"TOTAL";"F";"MT";9.59
"INDIC";"P-S";"OC5";"TOTAL";"F";"NL";13.89
"INDIC";"P-S";"OC5";"TOTAL";"F";"PL";5.57
"INDIC";"P-S";"OC5";"TOTAL";"F";"PT";4.9
"INDIC";"P-S";"OC5";"TOTAL";"F";"RO";2.92
"INDIC";"P-S";"OC5";"TOTAL";"F";"SE";13.05
"INDIC";"P-S";"OC5";"TOTAL";"F";"SI";7.2
"INDIC";"P-S";"OC5";"TOTAL";"F";"SK";4.53
"INDIC";"P-S";"OC5";"TOTAL";"F";"UK";9.14
"INDIC";"P-S";"OC5";"TOTAL";"M";"AT";11.82
"INDIC";"P-S";"OC5";"TOTAL";"M";"BE";14.97
"INDIC";"P-S";"OC5";"TOTAL";"M";"BG";2.71
"INDIC";"P-S";"OC5";"TOTAL";"M";"CY";7.99
"INDIC";"P-S";"OC5";"TOTAL";"M";"CZ";5.86
"INDIC";"P-S";"OC5";"TOTAL";"M";"DE";12.1
"INDIC";"P-S";"OC5";"TOTAL";"M";"DK";15.24
"INDIC";"P-S";"OC5";"TOTAL";"M";"EE";4.54
"INDIC";"P-S";"OC5";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC5";"TOTAL";"M";"ES";10.14
"INDIC";"P-S";"OC5";"TOTAL";"M";"FI";12.18
"INDIC";"P-S";"OC5";"TOTAL";"M";"FR";12.14
"INDIC";"P-S";"OC5";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC5";"TOTAL";"M";"HU";5.32
"INDIC";"P-S";"OC5";"TOTAL";"M";"IE";17.78
"INDIC";"P-S";"OC5";"TOTAL";"M";"IT";11.36
"INDIC";"P-S";"OC5";"TOTAL";"M";"LT";4.18
"INDIC";"P-S";"OC5";"TOTAL";"M";"LU";15.92
"INDIC";"P-S";"OC5";"TOTAL";"M";"LV";4.15
"INDIC";"P-S";"OC5";"TOTAL";"M";"MT";10.4
"INDIC";"P-S";"OC5";"TOTAL";"M";"NL";13.92
"INDIC";"P-S";"OC5";"TOTAL";"M";"PL";6.05
"INDIC";"P-S";"OC5";"TOTAL";"M";"PT";5.61
"INDIC";"P-S";"OC5";"TOTAL";"M";"RO";2.8
"INDIC";"P-S";"OC5";"TOTAL";"M";"SE";12.92
"INDIC";"P-S";"OC5";"TOTAL";"M";"SI";7.35
"INDIC";"P-S";"OC5";"TOTAL";"M";"SK";5.15
"INDIC";"P-S";"OC5";"TOTAL";"M";"UK";10.03
"INDIC";"P-S";"OC5";"TOTAL";"T";"AT";11.29
"INDIC";"P-S";"OC5";"TOTAL";"T";"BE";15.23
"INDIC";"P-S";"OC5";"TOTAL";"T";"BG";2.88
"INDIC";"P-S";"OC5";"TOTAL";"T";"CY";8.24
"INDIC";"P-S";"OC5";"TOTAL";"T";"CZ";5.3
"INDIC";"P-S";"OC5";"TOTAL";"T";"DE";11.56
"INDIC";"P-S";"OC5";"TOTAL";"T";"DK";15.35
"INDIC";"P-S";"OC5";"TOTAL";"T";"EE";4.05
"INDIC";"P-S";"OC5";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC5";"TOTAL";"T";"ES";9.32
"INDIC";"P-S";"OC5";"TOTAL";"T";"FI";11.81
"INDIC";"P-S";"OC5";"TOTAL";"T";"FR";11.57
"INDIC";"P-S";"OC5";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC5";"TOTAL";"T";"HU";4.85
"INDIC";"P-S";"OC5";"TOTAL";"T";"IE";15.65
"INDIC";"P-S";"OC5";"TOTAL";"T";"IT";10.33
"INDIC";"P-S";"OC5";"TOTAL";"T";"LT";3.49
"INDIC";"P-S";"OC5";"TOTAL";"T";"LU";15.02
"INDIC";"P-S";"OC5";"TOTAL";"T";"LV";3.59
"INDIC";"P-S";"OC5";"TOTAL";"T";"MT";9.79
"INDIC";"P-S";"OC5";"TOTAL";"T";"NL";13.89
"INDIC";"P-S";"OC5";"TOTAL";"T";"PL";5.71
"INDIC";"P-S";"OC5";"TOTAL";"T";"PT";5
"INDIC";"P-S";"OC5";"TOTAL";"T";"RO";2.89
"INDIC";"P-S";"OC5";"TOTAL";"T";"SE";13.03
"INDIC";"P-S";"OC5";"TOTAL";"T";"SI";7.24
"INDIC";"P-S";"OC5";"TOTAL";"T";"SK";4.7
"INDIC";"P-S";"OC5";"TOTAL";"T";"UK";9.3
"INDIC";"P-S";"OC6";"TOTAL";"F";"BG";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"CY";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"CZ";4.86
"INDIC";"P-S";"OC6";"TOTAL";"F";"DE";12.18
"INDIC";"P-S";"OC6";"TOTAL";"F";"DK";14.88
"INDIC";"P-S";"OC6";"TOTAL";"F";"EE";4.36
"INDIC";"P-S";"OC6";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"ES";7.11
"INDIC";"P-S";"OC6";"TOTAL";"F";"FI";10.5
"INDIC";"P-S";"OC6";"TOTAL";"F";"FR";8.62
"INDIC";"P-S";"OC6";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"HU";4.77
"INDIC";"P-S";"OC6";"TOTAL";"F";"IE";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"IT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"LT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"LU";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"LV";3.11
"INDIC";"P-S";"OC6";"TOTAL";"F";"MT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"NL";14.96
"INDIC";"P-S";"OC6";"TOTAL";"F";"PL";6.66
"INDIC";"P-S";"OC6";"TOTAL";"F";"PT";NA
"INDIC";"P-S";"OC6";"TOTAL";"F";"RO";2.76
"INDIC";"P-S";"OC6";"TOTAL";"F";"SE";12.31
"INDIC";"P-S";"OC6";"TOTAL";"F";"SI";7.7
"INDIC";"P-S";"OC6";"TOTAL";"F";"SK";4.22
"INDIC";"P-S";"OC6";"TOTAL";"F";"UK";10.35
"INDIC";"P-S";"OC6";"TOTAL";"M";"BG";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"CY";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"CZ";5.65
"INDIC";"P-S";"OC6";"TOTAL";"M";"DE";13.97
"INDIC";"P-S";"OC6";"TOTAL";"M";"DK";16.35
"INDIC";"P-S";"OC6";"TOTAL";"M";"EE";5.64
"INDIC";"P-S";"OC6";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"ES";8.93
"INDIC";"P-S";"OC6";"TOTAL";"M";"FI";11.38
"INDIC";"P-S";"OC6";"TOTAL";"M";"FR";10.06
"INDIC";"P-S";"OC6";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"HU";4.73
"INDIC";"P-S";"OC6";"TOTAL";"M";"IE";16.93
"INDIC";"P-S";"OC6";"TOTAL";"M";"IT";8.83
"INDIC";"P-S";"OC6";"TOTAL";"M";"LT";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"LU";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"LV";3.09
"INDIC";"P-S";"OC6";"TOTAL";"M";"MT";NA
"INDIC";"P-S";"OC6";"TOTAL";"M";"NL";13.61
"INDIC";"P-S";"OC6";"TOTAL";"M";"PL";6.23
"INDIC";"P-S";"OC6";"TOTAL";"M";"PT";6.25
"INDIC";"P-S";"OC6";"TOTAL";"M";"RO";2.72
"INDIC";"P-S";"OC6";"TOTAL";"M";"SE";12.68
"INDIC";"P-S";"OC6";"TOTAL";"M";"SI";8.04
"INDIC";"P-S";"OC6";"TOTAL";"M";"SK";4.72
"INDIC";"P-S";"OC6";"TOTAL";"M";"UK";10.45
"INDIC";"P-S";"OC6";"TOTAL";"T";"BG";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"CY";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"CZ";5.3
"INDIC";"P-S";"OC6";"TOTAL";"T";"DE";13.73
"INDIC";"P-S";"OC6";"TOTAL";"T";"DK";15.87
"INDIC";"P-S";"OC6";"TOTAL";"T";"EE";4.81
"INDIC";"P-S";"OC6";"TOTAL";"T";"EL";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"ES";8.62
"INDIC";"P-S";"OC6";"TOTAL";"T";"FI";10.85
"INDIC";"P-S";"OC6";"TOTAL";"T";"FR";9.84
"INDIC";"P-S";"OC6";"TOTAL";"T";"HR";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"HU";4.74
"INDIC";"P-S";"OC6";"TOTAL";"T";"IE";17.51
"INDIC";"P-S";"OC6";"TOTAL";"T";"IT";9.21
"INDIC";"P-S";"OC6";"TOTAL";"T";"LT";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"LU";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"LV";3.11
"INDIC";"P-S";"OC6";"TOTAL";"T";"MT";NA
"INDIC";"P-S";"OC6";"TOTAL";"T";"NL";14.06
"INDIC";"P-S";"OC6";"TOTAL";"T";"PL";6.35
"INDIC";"P-S";"OC6";"TOTAL";"T";"PT";5.93
"INDIC";"P-S";"OC6";"TOTAL";"T";"RO";2.74
"INDIC";"P-S";"OC6";"TOTAL";"T";"SE";12.55
"INDIC";"P-S";"OC6";"TOTAL";"T";"SI";7.87
"INDIC";"P-S";"OC6";"TOTAL";"T";"SK";4.53
"INDIC";"P-S";"OC6";"TOTAL";"T";"UK";10.45
"INDIC";"P-S";"OC7";"TOTAL";"F";"AT";9.28
"INDIC";"P-S";"OC7";"TOTAL";"F";"BE";13.91
"INDIC";"P-S";"OC7";"TOTAL";"F";"BG";3.46
"INDIC";"P-S";"OC7";"TOTAL";"F";"CY";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"CZ";5.27
"INDIC";"P-S";"OC7";"TOTAL";"F";"DE";10.35
"INDIC";"P-S";"OC7";"TOTAL";"F";"DK";17.41
"INDIC";"P-S";"OC7";"TOTAL";"F";"EE";4.89
"INDIC";"P-S";"OC7";"TOTAL";"F";"EL";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"ES";9.68
"INDIC";"P-S";"OC7";"TOTAL";"F";"FI";11.31
"INDIC";"P-S";"OC7";"TOTAL";"F";"FR";10.82
"INDIC";"P-S";"OC7";"TOTAL";"F";"HR";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"HU";4.92
"INDIC";"P-S";"OC7";"TOTAL";"F";"IE";16.31
"INDIC";"P-S";"OC7";"TOTAL";"F";"IT";8.27
"INDIC";"P-S";"OC7";"TOTAL";"F";"LT";4.27
"INDIC";"P-S";"OC7";"TOTAL";"F";"LU";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"LV";3.51
"INDIC";"P-S";"OC7";"TOTAL";"F";"MT";NA
"INDIC";"P-S";"OC7";"TOTAL";"F";"NL";12.15
"INDIC";"P-S";"OC7";"TOTAL";"F";"PL";5.34
"INDIC";"P-S";"OC7";"TOTAL";"F";"PT";4.98
"INDIC";"P-S";"OC7";"TOTAL";"F";"RO";2.89
"INDIC";"P-S";"OC7";"TOTAL";"F";"SE";13.09
"INDIC";"P-S";"OC7";"TOTAL";"F";"SI";6.92
"INDIC";"P-S";"OC7";"TOTAL";"F";"SK";4.7
"INDIC";"P-S";"OC7";"TOTAL";"F";"UK";10.72
"INDIC";"P-S";"OC7";"TOTAL";"M";"AT";10.93
"INDIC";"P-S";"OC7";"TOTAL";"M";"BE";14.68
"INDIC";"P-S";"OC7";"TOTAL";"M";"BG";3.52
"INDIC";"P-S";"OC7";"TOTAL";"M";"CY";11.44
"INDIC";"P-S";"OC7";"TOTAL";"M";"CZ";6.09
"INDIC";"P-S";"OC7";"TOTAL";"M";"DE";13.85
"INDIC";"P-S";"OC7";"TOTAL";"M";"DK";18.48
"INDIC";"P-S";"OC7";"TOTAL";"M";"EE";4.86
"INDIC";"P-S";"OC7";"TOTAL";"M";"EL";NA
"INDIC";"P-S";"OC7";"TOTAL";"M";"ES";10.29
"INDIC";"P-S";"OC7";"TOTAL";"M";"FI";12.64
"INDIC";"P-S";"OC7";"TOTAL";"M";"FR";11.73
"INDIC";"P-S";"OC7";"TOTAL";"M";"HR";NA
"INDIC";"P-S";"OC7";"TOTAL";"M";"HU";5.06
"INDIC";"P-S";"OC7";"TOTAL";"M";"IE";21.77
"INDIC";"P-S";"OC7";"TOTAL";"M";"IT";9.66
"INDIC";"P-S";"OC7";"TOTAL";"M";"LT";3.48
"INDIC";"P-S";"OC7";"TOTAL";"M";"LU";18.96
"INDIC";"P-S";"OC7";"TOTAL";"M";"LV";4.08
"INDIC";"P-S";"OC7";"TOTAL";"M";"MT";10.68
"INDIC";"P-S";"OC7";"TOTAL";"M";"NL";13.25
"INDIC";"P-S";"OC7";"TOTAL";"M";"PL";6.56
"INDIC";"P-S";"OC7";"TOTAL";"M";"PT";7.17
"INDIC";"P-S";"OC7";"TOTAL";"M";"RO";2.99
"INDIC";"P-S";"OC7";"TOTAL";"M";"SE";13.96
"INDIC";"P-S";"OC7";"TOTAL";"M";"SI";7.97
